year,state,state_po,office,candidate,party_detailed,writein,candidatevotes,totalvotes,percentvotes
1976,MICHIGAN,MI,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,1893742,3651590,0.518607511
1976,MICHIGAN,MI,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1696714,3651590,0.464650741
1976,MICHIGAN,MI,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,47905,3651590,0.013118943
1976,MICHIGAN,MI,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,5407,3651590,0.001480725
1976,MICHIGAN,MI,US PRESIDENT,"WRIGHT, MARGARET",HUMAN RIGHTS,FALSE,3504,3651590,0.000959582
1976,MICHIGAN,MI,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,1804,3651590,0.000494031
1976,MICHIGAN,MI,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,1366,3651590,0.000374084
1976,MICHIGAN,MI,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,1148,3651590,0.000314384
1976,MINNESOTA,MN,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1070440,1949931,0.548963015
1976,MINNESOTA,MN,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,819395,1949931,0.420217433
1976,MINNESOTA,MN,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",MCCARTHY '76,FALSE,35490,1949931,0.018200644
1976,MINNESOTA,MN,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,13592,1949931,0.006970503
1976,MINNESOTA,MN,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,4149,1949931,0.002127768
1976,MINNESOTA,MN,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,3529,1949931,0.001809808
1976,MINNESOTA,MN,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1092,1949931,0.00056002
1976,MINNESOTA,MN,US PRESIDENT,"WRIGHT, MARGARET",PEOPLE'S,FALSE,635,1949931,0.000325653
1976,MINNESOTA,MN,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INTERNATIONAL DEVELOPMENT BANK,FALSE,543,1949931,0.000278471
1976,MINNESOTA,MN,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",INDUSTRIAL GOVERNMENT PARTY,FALSE,370,1949931,0.00018975
1976,MINNESOTA,MN,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,FALSE,354,1949931,0.000181545
1976,MINNESOTA,MN,US PRESIDENT,,,TRUE,342,1949931,0.000175391
1976,MISSISSIPPI,MS,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,381329,768390,0.496270123
1976,MISSISSIPPI,MS,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,366846,768390,0.477421622
1976,MISSISSIPPI,MS,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,6678,768390,0.008690899
1976,MISSISSIPPI,MS,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,4074,768390,0.005301995
1976,MISSISSIPPI,MS,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,4049,768390,0.00526946
1976,MISSISSIPPI,MS,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,2805,768390,0.00365049
1976,MISSISSIPPI,MS,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,2609,768390,0.003395411
1976,MISSOURI,MO,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,998387,1953600,0.511049857
1976,MISSOURI,MO,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,927443,1953600,0.47473536
1976,MISSOURI,MO,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,24029,1953600,0.012299857
1976,MISSOURI,MO,US PRESIDENT,OTHER,,FALSE,3741,1953600,0.001914926
1976,MONTANA,MT,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,173703,328734,0.528399861
1976,MONTANA,MT,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,149259,328734,0.45404187
1976,MONTANA,MT,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,5772,328734,0.017558269
1976,NEBRASKA,NE,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,359219,606749,0.592038883
1976,NEBRASKA,NE,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,233293,606749,0.384496719
1976,NEBRASKA,NE,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,9383,606749,0.015464385
1976,NEBRASKA,NE,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,3378,606749,0.005567376
1976,NEBRASKA,NE,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,1476,606749,0.002432637
1976,NEVADA,NV,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,101273,201876,0.501659435
1976,NEVADA,NV,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,92479,201876,0.45809804
1976,NEVADA,NV,US PRESIDENT,OTHER,,FALSE,5108,201876,0.025302661
1976,NEVADA,NV,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,1519,201876,0.007524421
1976,NEVADA,NV,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,1497,201876,0.007415443
1976,NEW HAMPSHIRE,NH,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,185935,339627,0.547468252
1976,NEW HAMPSHIRE,NH,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,147645,339627,0.434726921
1976,NEW HAMPSHIRE,NH,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,4095,339627,0.012057345
1976,NEW HAMPSHIRE,NH,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,936,339627,0.002755965
1976,NEW HAMPSHIRE,NH,US PRESIDENT,SCATTERING,,FALSE,603,339627,0.001775477
1976,NEW HAMPSHIRE,NH,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,186,339627,0.00054766
1976,NEW HAMPSHIRE,NH,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,161,339627,0.000474049
1976,NEW HAMPSHIRE,NH,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,66,339627,0.000194331
1976,NEW JERSEY,NJ,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,1509688,3014472,0.500813409
1976,NEW JERSEY,NJ,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1444653,3014472,0.47923915
1976,NEW JERSEY,NJ,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,32717,3014472,0.01085331
1976,NEW JERSEY,NJ,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,9449,3014472,0.003134546
1976,NEW JERSEY,NJ,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,7716,3014472,0.002559652
1976,NEW JERSEY,NJ,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,3686,3014472,0.001222768
1976,NEW JERSEY,NJ,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1662,3014472,0.00055134
1976,NEW JERSEY,NJ,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,1650,3014472,0.00054736
1976,NEW JERSEY,NJ,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,1184,3014472,0.000392772
1976,NEW JERSEY,NJ,US PRESIDENT,"WRIGHT, MARGARET",PEACE & FREEDOM,FALSE,1044,3014472,0.000346329
1976,NEW JERSEY,NJ,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,FALSE,554,3014472,0.00018378
1976,NEW JERSEY,NJ,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,FALSE,469,3014472,0.000155583
1976,NEW MEXICO,NM,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,211419,416590,0.50749898
1976,NEW MEXICO,NM,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,201148,416590,0.482844043
1976,NEW MEXICO,NM,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,2462,416590,0.005909887
1976,NEW MEXICO,NM,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,1110,416590,0.00266449
1976,NEW MEXICO,NM,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,FALSE,240,416590,0.000576106
1976,NEW MEXICO,NM,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,FALSE,211,416590,0.000506493
1976,NEW YORK,NY,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,3244165,6668262,0.486508329
1976,NEW YORK,NY,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,2825913,6668262,0.423785538
1976,NEW YORK,NY,US PRESIDENT,"FORD, GERALD",CONSERVATIVE,FALSE,274878,6668262,0.041221836
1976,NEW YORK,NY,US PRESIDENT,"CARTER, JIMMY",LIBERAL PARTY,FALSE,145393,6668262,0.021803732
1976,NEW YORK,NY,US PRESIDENT,OTHER,,FALSE,143037,6668262,0.021450417
1976,NEW YORK,NY,US PRESIDENT,"MACBRIDE, ROGER",FREE LIBERTARIAN,FALSE,12197,6668262,0.001829112
1976,NEW YORK,NY,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,10270,6668262,0.001540131
1976,NEW YORK,NY,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,6996,6668262,0.001049149
1976,NEW YORK,NY,US PRESIDENT,"LAROUCHE, LYNDON, JR.",LABOR,FALSE,5413,6668262,0.000811756
1976,NORTH CAROLINA,NC,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,927365,1677906,0.552691867
1976,NORTH CAROLINA,NC,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,741960,1677906,0.44219402
1976,NORTH CAROLINA,NC,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,5607,1677906,0.003341665
1976,NORTH CAROLINA,NC,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,2219,1677906,0.001322482
1976,NORTH CAROLINA,NC,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,755,1677906,0.000449966
1976,NORTH DAKOTA,ND,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,153684,297308,0.516918482
1976,NORTH DAKOTA,ND,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,136078,297308,0.457700432
1976,NORTH DAKOTA,ND,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,3698,297308,0.012438279
1976,NORTH DAKOTA,ND,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,2952,297308,0.009929097
1976,NORTH DAKOTA,ND,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,269,297308,0.000904786
1976,NORTH DAKOTA,ND,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,256,297308,0.00086106
1976,NORTH DAKOTA,ND,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,142,297308,0.000477619
1976,NORTH DAKOTA,ND,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,85,297308,0.000285899
1976,NORTH DAKOTA,ND,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,FALSE,63,297308,0.000211901
1976,NORTH DAKOTA,ND,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,43,297308,0.000144631
1976,NORTH DAKOTA,ND,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,FALSE,38,297308,0.000127814
1976,OHIO,OH,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,2009959,4110456,0.488986867
1976,OHIO,OH,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,2000626,4110456,0.486716316
1976,OHIO,OH,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,58267,4110456,0.014175313
1976,OHIO,OH,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,15508,4110456,0.003772817
1976,OHIO,OH,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,8952,4110456,0.002177861
1976,OHIO,OH,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,7817,4110456,0.001901735
1976,OHIO,OH,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,4833,4110456,0.001175782
1976,OHIO,OH,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,4364,4110456,0.001061683
1976,OHIO,OH,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,68,4110456,1.65432E-05
1976,OHIO,OH,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,FALSE,62,4110456,1.50835E-05
1976,OKLAHOMA,OK,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,545708,1092251,0.499617762
1976,OKLAHOMA,OK,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,532442,1092251,0.487472202
1976,OKLAHOMA,OK,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,14101,1092251,0.012910036
1976,OREGON,OR,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,492120,1029876,0.477843935
1976,OREGON,OR,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,490407,1029876,0.476180628
1976,OREGON,OR,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,40207,1029876,0.039040622
1976,OREGON,OR,US PRESIDENT,,,TRUE,6107,1029876,0.00592984
1976,OREGON,OR,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,1035,1029876,0.001004975
1976,PENNSYLVANIA,PA,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,2328677,4620787,0.503956794
1976,PENNSYLVANIA,PA,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,2205604,4620787,0.477322153
1976,PENNSYLVANIA,PA,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",MCCARTHY '76,FALSE,50584,4620787,0.010947053
1976,PENNSYLVANIA,PA,US PRESIDENT,"MADDOX, LESTER",CONSTITUTION PARTY,FALSE,25344,4620787,0.00548478
1976,PENNSYLVANIA,PA,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,3009,4620787,0.000651188
1976,PENNSYLVANIA,PA,US PRESIDENT,OTHER,,FALSE,2934,4620787,0.000634957
1976,PENNSYLVANIA,PA,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,2744,4620787,0.000593838
1976,PENNSYLVANIA,PA,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1891,4620787,0.000409238
1976,RHODE ISLAND,RI,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,227636,410584,0.554420046
1976,RHODE ISLAND,RI,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,181249,410584,0.441441946
1976,RHODE ISLAND,RI,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,715,410584,0.001741422
1976,RHODE ISLAND,RI,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,462,410584,0.001125227
1976,RHODE ISLAND,RI,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,334,410584,0.000813475
1976,RHODE ISLAND,RI,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,188,410584,0.000457884
1976,SOUTH CAROLINA,SC,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,450807,802583,0.561695177
1976,SOUTH CAROLINA,SC,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,346149,802583,0.43129371
1976,SOUTH CAROLINA,SC,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,2996,802583,0.003732947
1976,SOUTH CAROLINA,SC,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,1950,802583,0.002429655
